committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,election_type,fec_election_type_desc,fec_election_year,back_reference_transaction_id,back_reference_schedule_id,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,sub_id,pdf_url
C00140715,HOYER FOR CONGRESS,2024,30G,202412059720601662,17,500692363,1854733,ORG,ORGANIZATION,,,DELTA AIRLINES,GA,TRAVEL,X,,2024-11-11 0:00:00,1601.92,P2026,PRIMARY,2026,500692345,SB17,4120520241074539130,ATLANTA,30320,OTHER,*,4012220251133596434,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720601662
C00657833,GUY FOR CONGRESS,2024,30G,202412059720703682,17,B26024533896345C5B70,1855297,ORG,ORGANIZATION,,,CLASSIC CITY BANK,GA,BANK FEES,,,2024-11-04 0:00:00,20,,,,,,4120520241074539227,ATHENS,306063417,OTHER,,4012220251133586427,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720703682
C00516666,GRACE FOR NEW YORK,2024,30G,202412179739928759,17,500694714,1860091,ORG,ORGANIZATION,,,DELTA AIRLINES,GA,TRAVEL,X,,2024-11-25 0:00:00,1116.96,P2026,PRIMARY,2026,500694294,SB17,4121720241077064001,ATLANTA,303541989,OTHER,*,4012220251133600727,https://docquery.fec.gov/cgi-bin/fecimg/?202412179739928759
C00802603,JONATHAN JACKSON FOR CONGRESS,2024,12G,202410249719232018,17,500413786,1841935,ORG,ORGANIZATION,,,DELTA AIR,GA,AIR TRAVEL,,,2024-10-15 0:00:00,640.95,G2024,GENERAL,2024,,,4102520242081497130,ATLANTA,30337,OTHER,,4112220241072854785,https://docquery.fec.gov/cgi-bin/fecimg/?202410249719232018
C00846501,MACKENZIE FOR CONGRESS COMMITTEE,2024,30G,202412059721109692,17,B1F9E71EBA08041C3BD3,1856434,ORG,ORGANIZATION,,,STONE RIDGE,GA,WEBSITE HOSTING SERVICE,,,2024-10-29 0:00:00,29.95,G2024,GENERAL,2024,,,4120520241074539392,ALPHARETTA,300052034,OTHER,,4012220251133601557,https://docquery.fec.gov/cgi-bin/fecimg/?202412059721109692
C00665752,FRIENDS OF MICHAEL GUEST,2024,30G,202412059731489317,17,BBE4791D7266B47EFBB2,1857786,ORG,ORGANIZATION,,,DELTA,GA,AIRFARE,,,2024-11-14 0:00:00,592.96,G2024,GENERAL,2024,,,4120520241074539674,ATLANTA,30354,OTHER,,4012220251133597237,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731489317
C00541888,KATHERINE CLARK FOR CONGRESS,2024,30G,202412059720832279,17,500429987,1855917,ORG,ORGANIZATION,,,THE OLDE PINK HOUSE,GA,CATERING & FACILITY RENTAL,X,,2024-10-31 0:00:00,19100.15,G2024,GENERAL,2024,500429983,SB17,4120520241074539308,SAVANNAH,314012713,ADMINISTRATIVE,*,4012220251133597879,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720832279
C00869370,FEDORCHAK FOR ND,2024,30G,202412059720559089,17,SB17.20000,1854551,ORG,ORGANIZATION,,,DELTA AIRLINES,GA,TRAVEL,X,,2024-10-25 0:00:00,807.96,,,,SB17.10015,SB17,4120520241074539109,ATLANTA,30354,OTHER,,4012220251133597275,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720559089
C00784389,IOWANS FOR ZACH NUNN,2024,30G,202412059731341679,17,SB17.I1797,1857492,ORG,ORGANIZATION,,,MAILCHIMP,GA,WEB SERVICES,X,,2024-10-17 0:00:00,570,G2024,GENERAL,2024,SB17.I1719,SB17,4120520241074539607,ATLANTA,30308,OTHER,,4012220251133586791,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731341679
C00789404,GABE VASQUEZ FOR CONGRESS,2024,12G,202412059731479421,17,500307756,1857718,ORG,ORGANIZATION,,,MAILCHIMP,GA,SOFTWARE SUBSCRIPTION,,,2024-10-16 0:00:00,14.03,G2024,GENERAL,2024,,,4120520241074539654,ATLANTA,303082172,OTHER,,4012220251133594559,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731479421
C00575050,LAHOOD FOR CONGRESS,2024,30G,202412059720627292,17,B338C6264AE164B19A0C,1854981,ORG,ORGANIZATION,,,"PROFESSIONAL DATA SERVICES, INC.",GA,COMPLIANCE CONSULTING,,,2024-10-17 0:00:00,2298.6,,,,,,4120520241074539172,ATHENS,306051332,OTHER,,4012220251133588833,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720627292
C00822767,RUDY FOR INDIANA,2024,30G,202412059720600495,17,SB17.I11244,1854714,ORG,ORGANIZATION,,,DELTA AIRLINES,GA,TRAVEL,X,,2024-10-16 0:00:00,240.47,,,,SB17.I11111,SB17,4120520241074539127,ATLANTA,30354,OTHER,AMEX 11/1/2024,4012220251133591125,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720600495
C00657833,GUY FOR CONGRESS,2024,30G,202412059720703681,17,B7F398050E3274DB2872,1855297,ORG,ORGANIZATION,,,CLASSIC CITY BANK,GA,BANK FEES,,,2024-10-24 0:00:00,20,,,,,,4120520241074539227,ATHENS,306063417,OTHER,,4012220251133586424,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720703681
C00558320,DONALD NORCROSS FOR CONGRESS,2024,30G,202412059731710972,17,SB17.40340,1858128,ORG,ORGANIZATION,,,TD CARD SERVICES,GA,CREDIT CARD PAYMENT - ITEMIZED,,,2024-11-25 0:00:00,1904.72,,,,,,4120620241074924021,COLUMBUS,31908,OTHER,,4012220251133601742,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731710972
C00588764,COMER FOR CONGRESS,2024,30G,202412059721081441,17,B6C96E01739504AC3A17,1856353,ORG,ORGANIZATION,,,MAILCHIMP,GA,WEB SERVICES,,,2024-10-25 0:00:00,139.92,G2024,GENERAL,2024,,,4120520241074539376,ATLANTA,303082172,OTHER,,4012220251133595409,https://docquery.fec.gov/cgi-bin/fecimg/?202412059721081441
C00867317,KENMITCHELLFORVA,2024,12G,202410249710300207,17,500125600,1838765,ORG,ORGANIZATION,,,GRAY MEDIA,GA,WHSV ADVERTISING,,,2024-10-16 0:00:00,3020,G2024,GENERAL,2024,,,4102420242081239162,BROOKHAVEN,303193055,OTHER,,4112220241072872013,https://docquery.fec.gov/cgi-bin/fecimg/?202410249710300207
C00492785,TED CRUZ FOR SENATE,2024,30G,202412059731785199,17,SB.478,1858173,ORG,ORGANIZATION,,,MAILCHIMP,GA,SUBSCRIPTIONS,X,,2024-11-05 0:00:00,159.9,,,,SB.76,SB17,4120620241074924035,ATLANTA,30308,OTHER,,4012220251133594146,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731785199
C00856021,BACCAM FOR IOWA,2024,30G,202412059720489220,17,500731124,1854083,ORG,ORGANIZATION,,,CANAL PARTNERS MEDIA,GA,PAID MEDIA ADVERTISEMENT,,,2024-10-23 0:00:00,95925,G2024,GENERAL,2024,,,4120520241074539040,ATLANTA,303393087,ADVERTISING,,4012220251133584821,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720489220
C00541888,KATHERINE CLARK FOR CONGRESS,2024,30G,202412059720832269,17,500429856,1855917,ORG,ORGANIZATION,,,ADP,GA,PAYROLL,,,2024-10-30 0:00:00,14383.29,G2024,GENERAL,2024,,,4120520241074539308,AUGUSTA,309099373,OTHER,,4012220251133597849,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720832269
C00856021,BACCAM FOR IOWA,2024,30G,202412059720489220,17,500731123,1854083,ORG,ORGANIZATION,,,CANAL PARTNERS MEDIA,GA,PAID MEDIA ADVERTISEMENT,,,2024-10-25 0:00:00,100000,G2024,GENERAL,2024,,,4120520241074539040,ATLANTA,303393087,ADVERTISING,,4012220251133584823,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720489220
C00459297,HUIZENGA FOR CONGRESS,2024,30G,202412059720602723,17,BBAA8E20A9D1147BAA91,1854766,ORG,ORGANIZATION,,,CLASSIC CITY BANK,GA,BANK FEE,,,2024-10-24 0:00:00,20,,,,,,4120520241074539135,ATHENS,306063417,OTHER,,4012320251134705122,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720602723
C00675348,CINDY HYDE-SMITH FOR US SENATE,2024,YE,202501179740202869,17,SB17.20018,1864061,ORG,ORGANIZATION,,,DELTA AIRLINES,GA,TRAVEL,X,,2024-12-27 0:00:00,3547.47,,,,SB17.10029,SB17,4011720251132530022,ATLANTA,30320,OTHER,,4012620251135173062,https://docquery.fec.gov/cgi-bin/fecimg/?202501179740202869
C00662767,CHIP ROY FOR CONGRESS,2024,12G,202410249710328876,17,SB.35,1839070,ORG,ORGANIZATION,,,CHICKEN SALAD CHICK,GA,FOOD/BEVERAGES,,,2024-10-15 0:00:00,39.07,,,,,,4102420242081239212,ATLANTA,30339,OTHER,,4120920241075326275,https://docquery.fec.gov/cgi-bin/fecimg/?202410249710328876
C00614214,BERGMANFORCONGRESS,2024,30G,202412129739888042,17,SB17.I20980,1859863,ORG,ORGANIZATION,,,CLASSIC CITY BANK,GA,BANK FEE,,,2024-11-07 0:00:00,20,,,,,,4121220241075782005,ATHENS,30606,OTHER,,4012320251134719700,https://docquery.fec.gov/cgi-bin/fecimg/?202412129739888042
C00795211,DON DAVIS FOR NC,2024,30G,202412059739710126,17,500319760,1859029,ORG,ORGANIZATION,,,HOLIDAY INN,GA,LODGING,,,2024-10-22 0:00:00,301.36,G2024,GENERAL,2024,,,4120620241074924245,ATLANTA,303462121,TRAVEL,,4012320251134716288,https://docquery.fec.gov/cgi-bin/fecimg/?202412059739710126
C00795211,DON DAVIS FOR NC,2024,30G,202412059739710127,17,500319763,1859029,ORG,ORGANIZATION,,,HOLIDAY INN,GA,LODGING,,,2024-10-28 0:00:00,2,G2024,GENERAL,2024,,,4120620241074924245,ATLANTA,303462121,TRAVEL,,4012320251134716291,https://docquery.fec.gov/cgi-bin/fecimg/?202412059739710127
C00867317,KENMITCHELLFORVA,2024,12G,202410249710300206,17,500125599,1838765,ORG,ORGANIZATION,,,GRAY MEDIA,GA,WHSV ADVERTISING,,,2024-10-16 0:00:00,4970,G2024,GENERAL,2024,,,4102420242081239162,BROOKHAVEN,303193055,OTHER,,4112220241072872012,https://docquery.fec.gov/cgi-bin/fecimg/?202410249710300206
C00889329,TRACEY FOR CONGRESS,2024,30G,202501049740057958,17,SB17.4594,1861395,ORG,ORGANIZATION,,,FTR POLITICAL STRATEGIES,GA,CAMPAIGN CONSULTING SERVICES,,,2024-10-25 0:00:00,1067,G2024,GENERAL,2024,,,4010520251125938001,ALPHARETTA,30023,OTHER,,4012320251134739920,https://docquery.fec.gov/cgi-bin/fecimg/?202501049740057958
C00431353,KLOBUCHAR FOR MINNESOTA,2024,YE,202504159755414826,17,500053532,1886861,ORG,ORGANIZATION,,,DELTA AIRLINES,GA,REFUND FROM VENDOR,X,,2024-12-20 0:00:00,-155.01,G2024,GENERAL,2024,500053469,SB17,4041520251184156376,ATLANTA,303541989,OTHER,*,4042320251186379576,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755414826
C00872424,SHERYL JOHNSON FOR CONGRESS,2024,12G,202410249713454138,17,SB17.8762,1841503,ORG,ORGANIZATION,,,KELOLAND MEDIA GROUP,GA,ADVERTISEMENT,,,2024-10-15 0:00:00,1997.5,G2024,GENERAL,2024,,,4102520242081497016,ATLANTA,30384,OTHER,,4112220241072862349,https://docquery.fec.gov/cgi-bin/fecimg/?202410249713454138
C00545772,THOM TILLIS COMMITTEE,2024,YE,202501319749040523,17,B02D66096CC4A405493E,1872210,ORG,ORGANIZATION,,,DELTA AIRLINES,GA,AIRFARE,,,2024-12-02 0:00:00,15.05,,,,,,4013120251139337663,ATLANTA,303206001,OTHER,,4021020251166960186,https://docquery.fec.gov/cgi-bin/fecimg/?202501319749040523
C00445452,CONNOLLY FOR CONGRESS,2024,30G,202412059720871389,17,500530630,1855987,ORG,ORGANIZATION,,,COX COMMUNICATONS,GA,TELEPHONES AND INTERNET,X,,2024-11-08 0:00:00,205.52,G2024,GENERAL,2024,500530606,SB17,4120520241074539316,ATLANTA,303284524,OTHER,*,4123020241125004216,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720871389
C00498345,MULLIN FOR AMERICA,2024,YE,202501319748819531,17,B40A404FB99E9455C94C,1870603,ORG,ORGANIZATION,,,SEA ISLAND,GA,TRAVEL,X,,2024-11-14 0:00:00,640.24,P2026,PRIMARY,2026,B168F31AA376740D097D,SB17,4013120251139337284,SEA ISLAND,31561,OTHER,,4021020251166959896,https://docquery.fec.gov/cgi-bin/fecimg/?202501319748819531
C00851980,FRIENDS OF DAVE MCCORMICK,2024,YE,202502269753969088,17,SB17.R55,1878680,ORG,ORGANIZATION,,,UPS,GA,DELIVERY SERVICE,X,,2024-12-27 0:00:00,19,,,,SB17.R49,,4022620251178660004,ATLANTA,30328,OTHER,,4022620251179131991,https://docquery.fec.gov/cgi-bin/fecimg/?202502269753969088
C00496075,RAND PAUL FOR US SENATE,2024,YE,202501269747779526,17,SB17.I44395,1865871,ORG,ORGANIZATION,,,CHICK-FIL-A,GA,FOOD/BEVERAGE,X,,2024-12-12 0:00:00,228.53,P2028,PRIMARY,2028,SB17.I44279,SB17,4012620251135148021,ATLANTA,303492945,OTHER,,4012720251135362176,https://docquery.fec.gov/cgi-bin/fecimg/?202501269747779526
C00415182,FRIENDS OF JOHN SARBANES,2024,YE,202504159755430843,17,500746979,1886981,ORG,ORGANIZATION,,,VERIZON,GA,TELEPHONE EXPENSE,,,2024-10-16 0:00:00,162.62,,,,,,4041520251184156459,KENNESAW,301443673,MATERIALS,,4042220251186042825,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755430843
C00675348,CINDY HYDE-SMITH FOR US SENATE,2024,YE,202501179740202856,17,SB17.20003,1864061,ORG,ORGANIZATION,,,DELTA AIRLINES,GA,TRAVEL,X,,2024-10-21 0:00:00,1735.9,,,,SB17.10005,SB17,4011720251132530022,ATLANTA,30320,OTHER,,4012620251135173023,https://docquery.fec.gov/cgi-bin/fecimg/?202501179740202856
C00850404,MARK HARRIS FOR CONGRESS,2024,30G,202412039720138626,17,BE80B82D2A9E04AB3817,1851709,ORG,ORGANIZATION,,,MAILCHIMP,GA,CMPN EMAIL SERVICE,X,,2024-11-01 0:00:00,276,G2024,GENERAL,2024,B3368C94E830A4CC7B3E,SB17,4120320241074214019,ATLANTA,303083139,OTHER,,4011820251132955021,https://docquery.fec.gov/cgi-bin/fecimg/?202412039720138626
C00431353,KLOBUCHAR FOR MINNESOTA,2024,30G,202412059721276933,17,500052807,1856772,ORG,ORGANIZATION,,,DELTA AIRLINES,GA,TRAVEL,X,,2024-10-31 0:00:00,418.47,G2024,GENERAL,2024,500052795,SB17,4120520241074539460,ATLANTA,303541989,OTHER,*,4012320251134709338,https://docquery.fec.gov/cgi-bin/fecimg/?202412059721276933
C00718866,JON OSSOFF FOR SENATE,2024,YE,202505239761708582,17,500043514,1893899,ORG,ORGANIZATION,,,"ACORN ADVISING, LLC",GA,FUNDRAISING CONSULTING,,,2024-10-15 0:00:00,4000,P2026,PRIMARY,2026,,,4052320251203743011,ATLANTA,303151916,OTHER,,4052820251204300027,https://docquery.fec.gov/cgi-bin/fecimg/?202505239761708582
C00660795,DAN CRENSHAW FOR CONGRESS,2024,12G,202410249710521915,17,BE576DF97F95F44B3BC1,1840471,ORG,ORGANIZATION,,,ADT,GA,RESIDENTIAL SECURITY EXPENSES,,,2024-10-15 0:00:00,150.21,,,,,,4102420242081239525,ATLANTA,303543741,MATERIALS,,4120920241075332829,https://docquery.fec.gov/cgi-bin/fecimg/?202410249710521915
C00718866,JON OSSOFF FOR SENATE,2024,YE,202505239761708574,17,500043604,1893899,ORG,ORGANIZATION,,,"WT 318 SYCAMORE, LLC.",GA,OFFICE SPACE,,,2024-11-01 0:00:00,5045,P2026,PRIMARY,2026,,,4052320251203743011,DECATUR,300303435,OTHER,,4052820251204300003,https://docquery.fec.gov/cgi-bin/fecimg/?202505239761708574
C00718866,JON OSSOFF FOR SENATE,2024,YE,202505239761708599,17,500043856,1893899,ORG,ORGANIZATION,,,FIRST DATA,GA,CREDIT CARD PROCESSING FEE,,,2024-12-03 0:00:00,130.52,P2026,PRIMARY,2026,,,4052320251203743011,ATLANTA,303421651,OTHER,,4052820251204300079,https://docquery.fec.gov/cgi-bin/fecimg/?202505239761708599
C00718866,JON OSSOFF FOR SENATE,2024,YE,202505239761708567,17,500043694,1893899,ORG,ORGANIZATION,,,U-HAUL MOVING & STORAGE,GA,STORAGE,X,,2024-11-08 0:00:00,129.95,P2026,PRIMARY,2026,500043682,SB17,4052320251203743011,ATLANTA,303131114,OTHER,*,4052820251204299983,https://docquery.fec.gov/cgi-bin/fecimg/?202505239761708567
C00718866,JON OSSOFF FOR SENATE,2024,YE,202505239761708567,17,500043693,1893899,ORG,ORGANIZATION,,,U-HAUL MOVING & STORAGE,GA,STORAGE,X,,2024-11-08 0:00:00,240.9,P2026,PRIMARY,2026,500043682,SB17,4052320251203743011,ATLANTA,303131114,OTHER,*,4052820251204299981,https://docquery.fec.gov/cgi-bin/fecimg/?202505239761708567
C00866293,RE-ELECT DENNIS KUCINICH,2024,YE,202501159740176053,17,SB17.9920,1863432,ORG,ORGANIZATION,,,ANEDOT,GA,MERCHANT FEE,,,2024-12-31 0:00:00,61.9,,,,,,4011520251130189014,ATLANTA,30309,OTHER,,4012620251135172716,https://docquery.fec.gov/cgi-bin/fecimg/?202501159740176053
C00718866,JON OSSOFF FOR SENATE,2024,YE,202505239761708583,17,500043854,1893899,ORG,ORGANIZATION,,,FIRST DATA,GA,CREDIT CARD PROCESSING FEE,,,2024-12-03 0:00:00,9.95,P2026,PRIMARY,2026,,,4052320251203743011,ATLANTA,303421651,OTHER,,4052820251204300030,https://docquery.fec.gov/cgi-bin/fecimg/?202505239761708583
C00718866,JON OSSOFF FOR SENATE,2024,YE,202505239761708636,17,500043669,1893899,ORG,ORGANIZATION,,,FIRST DATA,GA,CREDIT CARD PROCESSING FEE,,,2024-11-04 0:00:00,10,P2026,PRIMARY,2026,,,4052320251203743011,ATLANTA,303421651,OTHER,,4052820251204300190,https://docquery.fec.gov/cgi-bin/fecimg/?202505239761708636
C00718866,JON OSSOFF FOR SENATE,2024,YE,202505239761708574,17,500043993,1893899,ORG,ORGANIZATION,,,UNITED STATES POSTAL SERVICE,GA,SHIPPING & POSTAGE,,,2024-12-11 0:00:00,55.8,P2026,PRIMARY,2026,,,4052320251203743011,DULUTH,300964600,ADMINISTRATIVE,,4052820251204300002,https://docquery.fec.gov/cgi-bin/fecimg/?202505239761708574
C00718866,JON OSSOFF FOR SENATE,2024,YE,202505239761708547,17,500043942,1893899,ORG,ORGANIZATION,,,U-HAUL MOVING & STORAGE,GA,STORAGE,X,,2024-12-11 0:00:00,240.9,P2026,PRIMARY,2026,500043921,SB17,4052320251203743011,ATLANTA,303131114,OTHER,*,4052820251204299922,https://docquery.fec.gov/cgi-bin/fecimg/?202505239761708547
C00718866,JON OSSOFF FOR SENATE,2024,YE,202505239761708566,17,500043691,1893899,ORG,ORGANIZATION,,,PORTERHOUSE GRILL,GA,OFFICIALLY CONNECTED - MEALS,X,,2024-11-08 0:00:00,404.35,P2026,PRIMARY,2026,500043682,SB17,4052320251203743011,ATHENS,306012820,TRAVEL,*,4052820251204299979,https://docquery.fec.gov/cgi-bin/fecimg/?202505239761708566
C00718866,JON OSSOFF FOR SENATE,2024,YE,202505239761708572,17,500043603,1893899,ORG,ORGANIZATION,,,UNITED STATES POSTAL SERVICE,GA,SHIPPING & POSTAGE,,,2024-10-25 0:00:00,154.95,P2026,PRIMARY,2026,,,4052320251203743011,DULUTH,300964600,ADMINISTRATIVE,,4052820251204299996,https://docquery.fec.gov/cgi-bin/fecimg/?202505239761708572
C00718866,JON OSSOFF FOR SENATE,2024,YE,202505239761708584,17,500044084,1893899,ORG,ORGANIZATION,,,UNITED STATES POSTAL SERVICE,GA,SHIPPING & POSTAGE,,,2024-12-20 0:00:00,106.4,P2026,PRIMARY,2026,,,4052320251203743011,DULUTH,300964600,ADMINISTRATIVE,,4052820251204300032,https://docquery.fec.gov/cgi-bin/fecimg/?202505239761708584
C00718866,JON OSSOFF FOR SENATE,2024,YE,202505239761708550,17,500043936,1893899,ORG,ORGANIZATION,,,TARGET,GA,SUPPLIES,X,,2024-12-11 0:00:00,18.5,P2026,PRIMARY,2026,500043921,SB17,4052320251203743011,TUCKER,300845310,OTHER,*,4052820251204299932,https://docquery.fec.gov/cgi-bin/fecimg/?202505239761708550
C00718866,JON OSSOFF FOR SENATE,2024,YE,202505239761708543,17,500043670,1893899,ORG,ORGANIZATION,,,FIRST DATA,GA,CREDIT CARD PROCESSING FEE,,,2024-11-04 0:00:00,1284.18,P2026,PRIMARY,2026,,,4052320251203743011,ATLANTA,303421651,OTHER,,4052820251204299909,https://docquery.fec.gov/cgi-bin/fecimg/?202505239761708543
C00734038,HYMAN FOR CONGRESS,2024,TER,202412319740047904,17,500141684,1860907,ORG,ORGANIZATION,,,INTUIT MAILCHIMP,GA,CANCELLATION FEE,,,2024-12-30 0:00:00,27.54,G2024,GENERAL,2024,,,4123120241125025005,ATLANTA,303083139,OTHER,,4012320251134728131,https://docquery.fec.gov/cgi-bin/fecimg/?202412319740047904
C00718866,JON OSSOFF FOR SENATE,2024,YE,202505239761708588,17,500044085,1893899,ORG,ORGANIZATION,,,UNITED STATES POSTAL SERVICE,GA,SHIPPING & POSTAGE,,,2024-12-26 0:00:00,55.8,P2026,PRIMARY,2026,,,4052320251203743011,DULUTH,300964600,ADMINISTRATIVE,,4052820251204300045,https://docquery.fec.gov/cgi-bin/fecimg/?202505239761708588
C00718866,JON OSSOFF FOR SENATE,2024,YE,202505239761708555,17,500043671,1893899,ORG,ORGANIZATION,,,UNITED STATES POSTAL SERVICE,GA,SHIPPING & POSTAGE,,,2024-11-06 0:00:00,131.7,P2026,PRIMARY,2026,,,4052320251203743011,DULUTH,300964600,ADMINISTRATIVE,,4052820251204299945,https://docquery.fec.gov/cgi-bin/fecimg/?202505239761708555
C00857219,GLORIA WITT FOR CONGRESS,2024,30G,202412029720101218,17,SB17.11457,1851146,ORG,ORGANIZATION,C00857219,,IHEARTMEDIA ENTERTAINMENT INC.,GA,ADVERTISING EXPENSE,,,2024-10-23 0:00:00,1092,G2024,GENERAL,2024,,,4120220241074065044,ATLANTA,30384,MATERIALS,,4123020241125005185,https://docquery.fec.gov/cgi-bin/fecimg/?202412029720101218
C00718866,JON OSSOFF FOR SENATE,2024,YE,202505239761708586,17,500043855,1893899,ORG,ORGANIZATION,,,FIRST DATA,GA,CREDIT CARD PROCESSING FEE,,,2024-12-03 0:00:00,60,P2026,PRIMARY,2026,,,4052320251203743011,ATLANTA,303421651,OTHER,,4052820251204300039,https://docquery.fec.gov/cgi-bin/fecimg/?202505239761708586
C00718866,JON OSSOFF FOR SENATE,2024,YE,202505239761708543,17,500043770,1893899,ORG,ORGANIZATION,,,"ACORN ADVISING, LLC",GA,FUNDRAISING CONSULTING,,,2024-11-26 0:00:00,4000,P2026,PRIMARY,2026,,,4052320251203743011,ATLANTA,303151916,OTHER,,4052820251204299910,https://docquery.fec.gov/cgi-bin/fecimg/?202505239761708543
C00718866,JON OSSOFF FOR SENATE,2024,YE,202505239761708624,17,500043748,1893899,ORG,ORGANIZATION,,,UNITED STATES POSTAL SERVICE,GA,SHIPPING & POSTAGE,,,2024-11-19 0:00:00,55.8,P2026,PRIMARY,2026,,,4052320251203743011,DULUTH,300964600,ADMINISTRATIVE,,4052820251204300154,https://docquery.fec.gov/cgi-bin/fecimg/?202505239761708624
C00775015,SCHMITT FOR SENATE,2024,YE,202501319748853147,17,SB17.I2971,1871127,ORG,ORGANIZATION,,,CHICK-FIL-A,GA,FOOD / BEVERAGE,X,,2024-12-02 0:00:00,309.98,,,,SB17.I2924,SB17,4013120251139337412,ATLANTA,30349,OTHER,,4021020251166960050,https://docquery.fec.gov/cgi-bin/fecimg/?202501319748853147
C00460659,MANN FOR CONGRESS,2024,30G,202412049720254904,17,B82BA706AC5D04D9F9FC,1853337,ORG,ORGANIZATION,,,MAILCHIMP,GA,SUBSCRIPTIONS,X,,2024-11-05 0:00:00,332,G2024,GENERAL,2024,B840A1AC378EF43B190D,SB17,4120420241074405100,ATLANTA,303082172,OTHER,,4011820251132955165,https://docquery.fec.gov/cgi-bin/fecimg/?202412049720254904
C00839597,COLIN ALLRED FOR SENATE,2024,30G,202504159755930676,17,500392717,1887741,ORG,ORGANIZATION,,,"LIQUID SOUL MEDIA, LLC",GA,MEDIA ADVERTISING,,,2024-11-14 0:00:00,6500,G2024,GENERAL,2024,,,4041520251184156970,ATLANTA,303185441,ADVERTISING,,4042820251187259875,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755930676
C00718866,JON OSSOFF FOR SENATE,2024,YE,202505239761708625,17,500043668,1893899,ORG,ORGANIZATION,,,FIRST DATA,GA,CREDIT CARD PROCESSING FEE,,,2024-11-04 0:00:00,9.95,P2026,PRIMARY,2026,,,4052320251203743011,ATLANTA,303421651,OTHER,,4052820251204300155,https://docquery.fec.gov/cgi-bin/fecimg/?202505239761708625
C00718866,JON OSSOFF FOR SENATE,2024,YE,202505239761708635,17,500044019,1893899,ORG,ORGANIZATION,,,"WT 318 SYCAMORE, LLC.",GA,OFFICE SPACE,,,2024-12-31 0:00:00,5045,P2026,PRIMARY,2026,,,4052320251203743011,DECATUR,300303435,OTHER,,4052820251204300185,https://docquery.fec.gov/cgi-bin/fecimg/?202505239761708635
C00718866,JON OSSOFF FOR SENATE,2024,YE,202505239761708585,17,500043605,1893899,ORG,ORGANIZATION,,,"COPPER PHOENIX CAMPAIGN STRATEGIES, LLC",GA,COMMUNICATIONS CONSULTING,,,2024-10-29 0:00:00,5000,P2026,PRIMARY,2026,,,4052320251203743011,ATLANTA,303424815,OTHER,,4052820251204300035,https://docquery.fec.gov/cgi-bin/fecimg/?202505239761708585
C00718866,JON OSSOFF FOR SENATE,2024,YE,202505239761708555,17,500043881,1893899,ORG,ORGANIZATION,,,"COPPER PHOENIX CAMPAIGN STRATEGIES, LLC",GA,COMMUNICATIONS CONSULTING,,,2024-12-11 0:00:00,25000,P2026,PRIMARY,2026,,,4052320251203743011,ATLANTA,303424815,OTHER,,4052820251204299947,https://docquery.fec.gov/cgi-bin/fecimg/?202505239761708555
C00545772,THOM TILLIS COMMITTEE,2024,YE,202501319749040522,17,B7329934E043749B8B6D,1872210,ORG,ORGANIZATION,,,DELTA AIRLINES,GA,AIRFARE,,,2024-10-23 0:00:00,598.48,,,,,,4013120251139337663,ATLANTA,303206001,OTHER,,4021020251166960184,https://docquery.fec.gov/cgi-bin/fecimg/?202501319749040522
C00718866,JON OSSOFF FOR SENATE,2024,YE,202505239761708587,17,500043665,1893899,ORG,ORGANIZATION,,,UNITED STATES POSTAL SERVICE,GA,SHIPPING & POSTAGE,,,2024-10-31 0:00:00,84.5,P2026,PRIMARY,2026,,,4052320251203743011,DULUTH,300964600,ADMINISTRATIVE,,4052820251204300041,https://docquery.fec.gov/cgi-bin/fecimg/?202505239761708587
C00675348,CINDY HYDE-SMITH FOR US SENATE,2024,YE,202501179740202862,17,SB17.20013,1864061,ORG,ORGANIZATION,,,DELTA AIRLINES,GA,TRAVEL,X,,2024-10-21 0:00:00,6540.98,,,,SB17.10015,SB17,4011720251132530022,ATLANTA,30320,OTHER,,4012620251135173041,https://docquery.fec.gov/cgi-bin/fecimg/?202501179740202862
